name,duration,category_name,description,date_added,url,thumbnail,url_1080,url_720,url_480,url_360,url_240
,,,,,https://www.jw.org/en/library/videos/our-history-in-motion/gift-of-song-part-2/,,,https://akamd1.jw-cdn.org/sg2/p/ac9196/1/o/jwb-084_E_11_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/cd9da0a/1/o/jwb-084_E_11_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/62827e/1/o/jwb-084_E_11_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/054fea/1/o/jwb-084_E_11_r240P.mp4
,,,,,https://www.jw.org/en/library/videos/our-history-in-motion/gift-of-song-part-1/,,,https://akamd1.jw-cdn.org/sg2/p/f2149b/1/o/jwb-084_E_06_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/f81713/1/o/jwb-084_E_06_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/8e4767/1/o/jwb-084_E_06_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/101929/1/o/jwb-084_E_06_r240P.mp4
,,,,,https://www.jw.org/en/library/videos/our-history-in-motion/governing-body-unity-part-2/,,,https://akdd1.jw-cdn.org/sg2/p/e8de7a6/2/o/jwb-090_E_08_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/1ce3bc/2/o/jwb-090_E_08_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/5970db/2/o/jwb-090_E_08_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/5de5ee/2/o/jwb-090_E_08_r240P.mp4
,,,,,https://www.jw.org/en/library/videos/our-history-in-motion/governing-body-unity-part-1/,,,https://akdd1.jw-cdn.org/sg2/p/6bf552/1/o/jwb-089_E_08_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/fc6045/1/o/jwb-089_E_08_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/fa61ad/1/o/jwb-089_E_08_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/e2a56e/1/o/jwb-089_E_08_r240P.mp4
,,,,,https://www.jw.org/en/library/videos/our-history-in-motion/conventions/,,,https://akdd1.jw-cdn.org/sg2/p/399c80/1/o/jwb-094_E_08_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/58cdc7/1/o/jwb-094_E_08_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/f008d5/1/o/jwb-094_E_08_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/033888/1/o/jwb-094_E_08_r240P.mp4
,,,,,https://www.jw.org/en/library/videos/our-history-in-motion/meps-helps-us-preach/,,,https://akamd1.jw-cdn.org/sg2/p/2ec096/2/o/jwb-099_E_04_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/424d025/2/o/jwb-099_E_04_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/9194c5/2/o/jwb-099_E_04_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/99f5f5/2/o/jwb-099_E_04_r240P.mp4
,,,,,https://www.jw.org/en/library/videos/our-history-in-motion/theocratic-building-work/,,,https://akamd1.jw-cdn.org/sg2/p/4d8364/3/o/jwb-110_E_06_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/d8fcf1/3/o/jwb-110_E_06_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/3bd7a4/3/o/jwb-110_E_06_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/6f7d9a1/3/o/jwb-110_E_06_r240P.mp4
,,,,,https://www.jw.org/en/library/videos/our-history-in-motion/teaching-through-film-video/,,,https://akamd1.jw-cdn.org/sg2/p/26121db/1/o/jwb-115_E_07_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/115635/1/o/jwb-115_E_07_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/2af740/1/o/jwb-115_E_07_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/54a3133/1/o/jwb-115_E_07_r240P.mp4
,,,,,https://www.jw.org/en/library/videos/our-history-in-motion/missionary-service/,,,https://akamd1.jw-cdn.org/sg2/p/d124ef7/2/o/jwb-123_E_07_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/2550c6/2/o/jwb-123_E_07_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/265c63/2/o/jwb-123_E_07_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/104c856/2/o/jwb-123_E_07_r240P.mp4
,,,,,https://www.jw.org/en/library/videos/our-history-in-motion/public-witnessing/,,,https://akamd1.jw-cdn.org/sg2/p/e45341/1/o/jwb-122_E_07_r720P.mp4,https://akamd1.jw-cdn.org/sg2/p/95867a/1/o/jwb-122_E_07_r480P.mp4,https://akamd1.jw-cdn.org/sg2/p/572e6df/1/o/jwb-122_E_07_r360P.mp4,https://akamd1.jw-cdn.org/sg2/p/6901258/1/o/jwb-122_E_07_r240P.mp4
